ra,dec,st_pmra,st_pmraerr1,st_pmraerr2,st_pmralim,st_pmdec,st_pmdecerr1,st_pmdecerr2,st_pmdeclim,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_trandurh,pl_trandurherr1,pl_trandurherr2,pl_trandurhlim,pl_trandep,pl_trandeperr1,pl_trandeperr2,pl_trandeplim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_insol,pl_eqt,st_tmag,st_tmagerr1,st_tmagerr2,st_tmaglim,st_dist,st_disterr1,st_disterr2,st_distlim,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_logg,st_loggerr1,st_loggerr2,st_logglim,st_rad,st_raderr1,st_raderr2,st_radlim
138.38301,-69.304692,-151.783,0.074,-0.074,0.0,136.245,0.069,-0.069,0.0,10.3469945,4.87e-05,-4.87e-05,0,2.5934713,1.207885,-1.207885,0,1601.254739,228.65567,-228.65567,0,1.0318727,1.1519709,-1.1519709,0,2.106641,307.2680329,13.0055,0.007,-0.007,0,42.3968,0.0755,-0.0755,0,3278.0,157.0,-157.0,0,4.97813,0.0123963,-0.0123963,0,0.256167,0.0077044,-0.0077044,0
96.172915,-36.929228,-3.844,0.021,-0.021,0.0,7.948,0.022,-0.022,0.0,3.7482756,0.0005589,-0.0005589,0,4.989,0.319,-0.319,0,5010.0,2.55201,-2.55201,0,14.0065,0.7336,-0.7336,0,2004.64,1864.0,12.7587,0.006,-0.006,0,1148.8,16.46,-16.46,0,6425.0,136.4,-136.4,0,3.94,0.09,-0.09,0,2.02,0.09,-0.09,0
69.250535,49.614861,8.466,0.054,-0.054,0.0,-12.59,0.036,-0.036,0.0,13.2329062,0.0001712,-0.0001712,0,6.245,1.145,-1.145,0,3001.0,161.615,-161.615,0,7.5049,1.62974,-1.62974,0,295.457,1155.0,11.4974,0.006,-0.006,0,445.311,7.918,-7.918,0,6461.3,121.6,-121.6,0,4.11,0.19,-0.19,0,1.67,0.35,-0.35,0
348.58145,44.508759,-19.88,0.057,-0.057,0.0,-21.305,0.051,-0.051,0.0,6.4902646,2.88e-05,-2.88e-05,0,2.545,0.479,-0.479,0,1080.0,80.1201,-80.1201,0,3.24146,0.208758,-0.208758,0,159.69,990.0,10.473,0.006,-0.006,0,165.589,1.0385,-1.0385,0,5999.0,169.8,-169.8,0,4.52,0.08,-0.08,0,0.96,0.05,-0.05,0
323.15288,67.911948,0.769,0.041,-0.041,0.0,-2.096,0.038,-0.038,0.0,2.9897732,2e-06,-2e-06,0,3.06,0.065,-0.065,0,12893.0,167.725,-167.725,0,17.6166,0.761057,-0.761057,0,1317.93,1678.0,11.9401,0.006,-0.006,0,591.367,7.296,-7.296,0,6786.0,332.8,-332.8,0,4.21,0.1,-0.1,0,1.57,0.07,-0.07,0
5.886949,67.775723,2.302,0.042,-0.042,0.0,1.844,0.039,-0.039,0.0,4.7924038,3.24e-05,-3.24e-05,0,6.012,0.852,-0.852,0,2562.0,106.542,-106.542,0,11.263,0.684066,-0.684066,0,1688.16,1785.0,12.0066,0.042,-0.042,0,680.868,12.689,-12.689,0,6176.0,292.2,-292.2,0,3.63,0.09,-0.09,0,2.75,0.13,-0.13,0
354.816867,-78.746529,-1.571,0.051,-0.051,0.0,-3.469,0.049,-0.049,0.0,1.8905304,2.9e-06,-2.9e-06,0,1.2347831,0.0517312,-0.0517312,0,3550.5585147,152.0354,-152.0354,0,10.544,0.7174066,-0.7174066,0,1115.7780219,1474.0567378,11.449,0.037,-0.037,0,330.949,4.30475,-4.30475,0,5816.0,190.0,-190.0,0,4.3,2.0,-2.0,0,1.23434,0.06,-0.06,0
123.178216,-42.93501,1.084,0.047,-0.047,0.0,-0.74,0.054,-0.054,0.0,3.0432421,9.6e-06,-9.6e-06,0,3.192,0.499,-0.499,0,1622.0,58.6932,-58.6932,0,11.9045,0.642488,-0.642488,0,3620.18,2160.0,10.1356,0.008,-0.008,0,869.555,23.0415,-23.0415,0,8000.0,174.4,-174.4,0,4.33,0.08456055000000001,-0.08456055000000001,0,3.59,0.16,-0.16,0
250.478927,-62.143614,2.363,0.042,-0.042,0.0,1.481,0.052,-0.052,0.0,2.6566986,6.4e-06,-6.4e-06,0,3.865,0.118,-0.118,0,10670.0,1.98436,-1.98436,0,17.7901,0.95928,-0.95928,0,2780.14,2022.0,12.5805,0.006,-0.006,0,885.345,25.5515,-25.5515,0,6823.0,134.7,-134.7,0,4.16,0.1,-0.1,0,1.67,0.09,-0.09,0
164.296604,-27.523698,6.936,0.04,-0.04,0.0,-15.64,0.038,-0.038,0.0,1484.1934287,1.1e-06,-1.1e-06,0,3.05,0.003,-0.003,0,13469.0,210.262,-210.262,0,8.94439,0.7174066,-0.7174066,0,0.002443,61.0,13.2466,0.007,-0.007,0,449.808,6.3255,-6.3255,0,5602.0,122.0,-122.0,0,4.63,0.08456055000000001,-0.08456055000000001,0,0.8,0.06,-0.06,0
354.774092,42.465987,-20.075,0.074,-0.074,0.0,3.123,0.049,-0.049,0.0,3.8529998,3.3e-06,-3.3e-06,0,3.225,0.163,-0.163,0,8913.0,98.5001,-98.5001,0,15.4014,0.844409,-0.844409,0,1099.44,1604.0,9.995771,0.006,-0.006,0,275.358,3.5905,-3.5905,0,6893.4,147.5,-147.5,0,4.22,0.1,-0.1,0,1.57,0.09,-0.09,0
117.894946,-60.41239,-4.18,0.049,-0.049,0.0,11.242,0.061,-0.061,0.0,15.7784931,2.47e-05,-2.47e-05,0,3.3857406,0.0572146,-0.0572146,0,6805.627558,134.21829,-134.21829,0,18.2872401,2.2080905,-2.2080905,0,342.2459459,1096.9941906,10.6845,0.006,-0.006,0,421.349,4.588,-4.588,0,7447.0,41.0,-41.0,0,3.79,0.17,-0.17,0,1.6898,0.060696,-0.060696,0
242.186675,-65.25866,-4.788,0.016,-0.016,0.0,-1.414,0.027,-0.027,0.0,3.4792084,2.93e-05,-2.93e-05,0,3.545,0.39,-0.39,0,8320.0,11.1376,-11.1376,0,14.4016,0.7174066,-0.7174066,0,940.992,1542.0,13.3209,0.006,-0.006,0,1024.34,18.94,-18.94,0,6052.0,122.0,-122.0,0,4.1,0.08456055000000001,-0.08456055000000001,0,1.57,0.06,-0.06,0
152.727448,-56.182594,1.303,2.994,-2.994,0.0,-6.21,2.994,-2.994,0.0,11.1378464,0.0001028,-0.0001028,0,1.622,0.399,-0.399,0,5350.0,39.3149,-39.3149,0,13.1836,1.26643,-1.26643,0,18.3455,576.0,12.6595,0.006,-0.006,0,852.832,4.30475,-4.30475,0,5809.0,151.3,-151.3,0,4.33,0.08456055000000001,-0.08456055000000001,0,1.56,0.08,-0.08,0
90.445562,-63.050467,1.987,0.042,-0.042,0.0,78.066,0.04,-0.04,0.0,761.7092276,0.0124641,-0.0124641,0,7.6296016,0.9243053,-0.9243053,0,545.0105734,72.50472,-72.50472,0,2.5578976,1.0798749,-1.0798749,0,0.378931,200.1058511,10.2969,0.006,-0.006,0,159.053,0.4995,-0.4995,0,5599.17,101.967,-101.967,0,4.37676,0.07279,-0.07279,0,1.06775,0.0476885,-0.0476885,0
33.933641,-49.443527,18.728,0.034,-0.034,0.0,16.035,0.033,-0.033,0.0,26.3333899,3.42e-05,-3.42e-05,0,2.783,0.176,-0.176,0,8665.0,393.729,-393.729,0,9.07333,0.567193,-0.567193,0,5.51975,427.0,12.1227,0.006,-0.006,0,295.36,2.028,-2.028,0,5309.0,130.3,-130.3,0,4.46,0.08,-0.08,0,0.93,0.05,-0.05,0
122.895964,-27.971896,1.566,0.052,-0.052,0.0,-17.974,0.053,-0.053,0.0,1.3730466,6.7e-06,-6.7e-06,0,2.5708515,0.1950537,-0.1950537,0,1301.5065338,96.64637,-96.64637,0,42.1479417,46.48904,-46.48904,0,3160.6328329,1912.3318636,10.7069,0.008,-0.008,0,906.496,28.8415,-28.8415,0,4897.0,122.0,-122.0,0,4.33,0.08456055000000001,-0.08456055000000001,0,6.7996101,0.06,-0.06,0
56.240106,77.464603,23.072,0.059,-0.059,0.0,-49.479,0.077,-0.077,0.0,2.4369467,0.000759,-0.000759,0,3.969,0.986,-0.986,0,26190.0,1786.04,-1786.04,0,7.18163,1.90783,-1.90783,0,471.423,1298.0,14.8831,0.007,-0.007,0,190.462,1.624,-1.624,0,3550.0,157.0,-157.0,0,4.82,0.08456055000000001,-0.08456055000000001,0,0.41,0.01,-0.01,0
120.003728,-28.633446,-3.706,0.023,-0.023,0.0,2.763,0.026,-0.026,0.0,2.8798613,2.11e-05,-2.11e-05,0,4.111,0.535,-0.535,0,4820.0,6.15517,-6.15517,0,11.5292,0.719105,-0.719105,0,2026.22,1869.0,12.8504,0.012,-0.012,0,898.797,12.2875,-12.2875,0,6086.0,147.1,-147.1,0,4.04,0.08,-0.08,0,1.69,0.08,-0.08,0
136.527702,-54.903922,-10.863,0.096,-0.096,0.0,7.063,0.089,-0.089,0.0,0.30412,1e-05,-1e-05,0,0.748,0.1,-0.1,0,1330.0,3.83107,-3.83107,0,10.417,0.668057,-0.668057,0,280833.0,6413.0,8.802,0.006,-0.006,0,440.426,9.484,-9.484,0,11892.0,235.8,-235.8,0,4.14,0.07,-0.07,0,2.52,0.09,-0.09,0
143.84521,-57.864852,-10.244,0.028,-0.028,0.0,5.19,0.028,-0.028,0.0,4.5744909,1.62e-05,-1.62e-05,0,4.534,0.161,-0.161,0,8890.0,3.16568,-3.16568,0,16.8715,0.7174066,-0.7174066,0,1443.49,1717.0,13.2159,0.007,-0.007,0,1068.84,17.445,-17.445,0,6993.0,122.0,-122.0,0,4.16,0.08456055000000001,-0.08456055000000001,0,1.7,0.06,-0.06,0
288.713507,9.949236,-4.44,0.064,-0.064,0.0,-15.022,0.067,-0.067,0.0,9.7461668,0.0002082,-0.0002082,0,4.218,0.799,-0.799,0,3751.0,247.16,-247.16,0,8.3598,0.613753,-0.613753,0,218.681,1071.0,11.8425,0.006,-0.006,0,468.929,8.846,-8.846,0,6319.0,249.5,-249.5,0,4.13,0.1,-0.1,0,1.6,0.08,-0.08,0
87.540281,24.774708,3.472,0.053,-0.053,0.0,0.312,0.04,-0.04,0.0,2.2703829,6.66e-05,-6.66e-05,0,1.947,0.082,-0.082,0,12110.0,3.7774,-3.7774,0,12.7801,0.696353,-0.696353,0,515.387,1327.0,12.8015,0.006,-0.006,0,536.648,8.268,-8.268,0,5845.0,163.1,-163.1,0,4.38,0.08,-0.08,0,1.1,0.06,-0.06,0
313.489596,42.743527,13.597,0.045,-0.045,0.0,1.373,0.044,-0.044,0.0,30.1181254,0.0018698,-0.0018698,0,3.3132176,0.1234416,-0.1234416,0,14201.3576216,621.14484,-621.14484,0,16.7776477,3.4213755,-3.4213755,0,34.9078647,619.9413012,11.2922,0.006,-0.006,0,283.463,2.103,-2.103,0,5809.0,127.0,-127.0,0,4.35,0.08,-0.08,0,1.1248,0.0552211,-0.0552211,0
76.649617,-20.245613,15.382,0.034,-0.034,0.0,-3.976,0.04,-0.04,0.0,4.32765,0.00173,-0.00173,0,3.181,0.479,-0.479,0,1480.0,2.59497,-2.59497,0,3.52025,0.272617,-0.272617,0,261.858,1120.0,11.0462,0.007,-0.007,0,152.601,0.692,-0.692,0,4945.0,121.0,-121.0,0,4.43,0.09,-0.09,0,0.91,0.06,-0.06,0
164.237285,1.936362,5.271,0.053,-0.053,0.0,-1.626,0.046,-0.046,0.0,3.1910454,0.0002381,-0.0002381,0,1.619,0.203,-0.203,0,12090.0,16.5506,-16.5506,0,12.0476,0.7174066,-0.7174066,0,197.437,1044.0,13.324,0.007,-0.007,0,676.829,17.32,-17.32,0,5907.0,122.0,-122.0,0,4.45,0.08456055000000001,-0.08456055000000001,0,1.03,0.06,-0.06,0
219.389377,-42.0294,-12.741,0.335,-0.335,0.0,-18.953,0.245,-0.245,0.0,12.7060866,6e-05,-6e-05,0,2.4782523,0.2190536,-0.2190536,0,5160.2020899,441.80145,-441.80145,0,11.4460032,9.793818,-9.793818,0,131.9890966,864.4786335,10.7347,0.006,-0.006,0,245.295,14.687,-14.687,0,6200.5,265.9,-265.9,0,4.33,2.0,-2.0,0,1.10563,0.0868842,-0.0868842,0
90.643666,-0.57711,5.933,0.042,-0.042,0.0,-40.68,0.043,-0.043,0.0,3.0522686,0.0001879,-0.0001879,0,2.2564388,0.059386,-0.059386,0,15853.2048135,368.96384,-368.96384,0,12.6558112,0.7681826,-0.7681826,0,426.5350511,1159.0667061,12.4821,0.006,-0.006,0,363.66,3.033,-3.033,0,5370.0,140.501,-140.501,0,4.43994,0.0820357,-0.0820357,0,0.962287,0.0543518,-0.0543518,0
306.244087,30.348186,4.555,0.044,-0.044,0.0,-2.177,0.044,-0.044,0.0,1.773346,2.28e-05,-2.28e-05,0,3.291,0.644,-0.644,0,710.0,2.06031,-2.06031,0,7.95884,0.603468,-0.603468,0,6411.52,2492.0,10.351,0.014,-0.014,0,604.164,11.793,-11.793,0,6802.0,154.0,-154.0,0,3.63,0.1,-0.1,0,3.08,0.14,-0.14,0
335.039505,51.55615,-0.698,0.03,-0.03,0.0,-1.455,0.031,-0.031,0.0,2.0323202,4e-06,-4e-06,0,2.786,0.234,-0.234,0,8896.0,324.446,-324.446,0,15.3325,0.7174066,-0.7174066,0,5028.16,2345.0,13.0454,0.009,-0.009,0,1459.35,43.245,-43.245,0,8011.0,122.0,-122.0,0,4.27,0.08456055000000001,-0.08456055000000001,0,1.68,0.06,-0.06,0
43.399516,46.174562,2.0,1.9,-1.9,0.0,-8.9,1.8,-1.8,0.0,3.9461778,1.07e-05,-1.07e-05,0,2.496,0.286,-0.286,0,3236.0,156.039,-156.039,0,11.8479,0.7174066,-0.7174066,0,2046.03,1183.01373235,11.2333,0.006,-0.006,0,696.033,4.30475,-4.30475,0,9225.0,129.4,-129.4,0,4.33,0.08456055000000001,-0.08456055000000001,0,2.32,0.06,-0.06,0
23.593425,-66.676349,-119.8,0.066,-0.066,0.0,-122.953,0.08,-0.08,0.0,4.6517186,8.3e-06,-8.3e-06,0,2.709,0.921,-0.921,0,978.0,79.7705,-79.7705,0,2.66889,0.203698,-0.203698,0,540.772,1343.0,10.1985,0.006,-0.006,0,111.059,0.442,-0.442,0,5154.0,182.0,-182.0,0,4.47072,0.28501,-0.28501,0,0.85,0.05,-0.05,0
192.13314,-13.65338,-64.101,0.081,-0.081,0.0,-23.867,0.049,-0.049,0.0,2.2042212,1.3e-06,-1.3e-06,0,1.011,0.27,-0.27,0,4250.0,1.55179,-1.55179,0,9.78883,0.537635,-0.537635,0,97.961,876.0,10.0415,0.006,-0.006,0,197.507,2.1175,-2.1175,0,5702.0,130.2,-130.2,0,4.14,0.08,-0.08,0,1.42,0.07,-0.07,0
91.473323,0.357256,0.258,0.049,-0.049,0.0,-4.48,0.045,-0.045,0.0,3.3560085,0.0008467,-0.0008467,0,3.354,0.938,-0.938,0,10850.0,410.994,-410.994,0,15.1419,0.7174066,-0.7174066,0,1635.6,1771.0,13.4142,0.011,-0.011,0,708.347,18.3615,-18.3615,0,5906.0,123.0,-123.0,0,4.26,0.08456055000000001,-0.08456055000000001,0,1.27,0.06,-0.06,0
118.913661,-37.857713,3.033,0.062,-0.062,0.0,-2.667,0.069,-0.069,0.0,22.6384642,0.0001137,-0.0001137,0,4.988,0.495,-0.495,0,4982.0,2942.82,-2942.82,0,28.0326,4.27381,-4.27381,0,636.099,1399.0,8.2268,0.006,-0.006,0,253.02,2.461,-2.461,0,9511.0,179.3,-179.3,0,4.05,0.07,-0.07,0,2.42,0.07,-0.07,0
320.802718,53.141253,-5.296,0.039,-0.039,0.0,-5.642,0.033,-0.033,0.0,5.5867425,1.28e-05,-1.28e-05,0,2.46,0.252,-0.252,0,15688.0,811.85,-811.85,0,13.0389,0.7174066,-0.7174066,0,103.299,888.0,13.2903,0.029,-0.029,0,497.836,5.2105,-5.2105,0,5444.0,122.0,-122.0,0,4.4,0.08456055000000001,-0.08456055000000001,0,1.02,0.06,-0.06,0
259.564164,74.302721,-4.965,0.052,-0.052,0.0,-38.32,0.064,-0.064,0.0,3.797872,8.8e-06,-8.8e-06,0,1.0636976,0.2900276,-0.2900276,0,1501.0825028,129.16754,-129.16754,0,1.9296055,0.8389614,-0.8389614,0,22.3746156,554.7006125,12.8123,0.007,-0.007,0,88.0677,0.22285,-0.22285,0,3520.0,157.0,-157.0,0,4.76125,0.0070059,-0.0070059,0,0.472869,0.0139803,-0.0139803,0
105.223561,8.095671,4.021,0.062,-0.062,0.0,-7.687,0.056,-0.056,0.0,1.4711386,0.0003985,-0.0003985,0,1.677,0.295,-0.295,0,839.0,1.76496,-1.76496,0,6.70217,0.44964,-0.44964,0,1889.26,1836.0,10.3513,0.006,-0.006,0,436.802,7.692,-7.692,0,6514.0,128.0,-128.0,0,3.88,0.09,-0.09,0,2.19,0.1,-0.1,0
285.468832,-18.468165,2.05,0.07,-0.07,0.0,-55.549,0.06,-0.06,0.0,11.5843559,0.0058658,-0.0058658,0,3.4607621,0.4334286,-0.4334286,0,2500.5579554,283.85736,-283.85736,0,5.4992893,1.4174057,-1.4174057,0,42.5452591,651.3771849,11.811,0.006,-0.006,0,299.538,4.148,-4.148,0,5631.0,139.758,-139.758,0,4.36,0.0817304,-0.0817304,0,1.09295,0.0571708,-0.0571708,0
299.624335,42.804441,6.514,0.049,-0.049,0.0,11.114,0.048,-0.048,0.0,49.2145201,0.0003378,-0.0003378,0,4.537,0.626,-0.626,0,3135.0,157.933,-157.933,0,7.69521,0.427321,-0.427321,0,12.1274,519.0,10.7836,0.006,-0.006,0,378.344,4.1985,-4.1985,0,6657.0,125.2,-125.2,0,4.21,0.09,-0.09,0,1.55,0.06,-0.06,0
299.872379,45.499591,-5.78,0.041,-0.041,0.0,-1.515,0.043,-0.043,0.0,1.8639309,1.39e-05,-1.39e-05,0,3.297,0.245,-0.245,0,3640.0,848.736,-848.736,0,14.7339,5.0846,-5.0846,0,19428.3,3289.0,12.5769,0.013,-0.013,0,769.611,14.0855,-14.0855,0,6527.4,135.7,-135.7,0,4.18,0.09,-0.09,0,1.57,0.09,-0.09,0
315.771492,46.24188,-1.571,0.051,-0.051,0.0,-3.469,0.049,-0.049,0.0,3.5399394,1.01e-05,-1.01e-05,0,3.443,1.059,-1.059,0,6448.0,419.525,-419.525,0,8.3436,0.451895,-0.451895,0,607.406,1383.0,12.3711,0.006,-0.006,0,459.296,4.30475,-4.30475,0,5234.6,9.1,-9.1,0,4.33,0.08456055000000001,-0.08456055000000001,0,1.13,0.03,-0.03,0
85.467425,-56.740455,-7.586,0.055,-0.055,0.0,19.147,0.05,-0.05,0.0,3.1901569,2.6e-06,-2.6e-06,0,1.8262867,0.0437988,-0.0437988,0,3648.2442456,126.462425,-126.462425,0,15.146461,1.6026084,-1.6026084,0,2876.2951268,1867.7902797,11.0932,0.006,-0.006,0,530.555,6.4035,-6.4035,0,6474.57,100.19,-100.19,0,4.26363,0.184454,-0.184454,0,1.98958,0.101487,-0.101487,0
17.47474,25.681649,-24.173,0.091,-0.091,0.0,-10.702,0.074,-0.074,0.0,5.147905,7.5e-06,-7.5e-06,0,5.405,0.802,-0.802,0,3710.0,4.56814,-4.56814,0,18.0411,1.10742,-1.10742,0,1594.76,1760.0,9.7116,0.01,-0.01,0,371.414,6.1705,-6.1705,0,6064.0,131.7,-131.7,0,3.57,0.08,-0.08,0,2.9,0.14,-0.14,0
257.139454,78.587055,10.3,1.3,-1.3,0.0,14.6,1.3,-1.3,0.0,22.7873,0.00345,-0.00345,0,5.334,1.018,-1.018,0,410.0,1.47243,-1.47243,0,2.42982,0.7174066,-0.7174066,0,57.1127,1183.01373235,9.303001,0.006,-0.006,0,117.652,4.30475,-4.30475,0,5845.0,129.4,-129.4,0,4.33,0.08456055000000001,-0.08456055000000001,0,1.16,0.06,-0.06,0
124.073681,-8.686581,-1.571,0.055,-0.055,0.0,22.902,0.051,-0.051,0.0,1.3328252,1.38e-05,-1.38e-05,0,2.0496174,0.0113249,-0.0113249,0,19240.1766706,75.81457,-75.81457,0,15.3206915,0.889881,-0.889881,0,1924.8044588,1689.3374258,10.8042,0.006,-0.006,0,211.73,1.688,-1.688,0,5595.4,127.6,-127.6,0,4.4,0.02,-0.02,0,1.0670201,0.0618166,-0.0618166,0
174.569775,-56.962612,-8.539,0.053,-0.053,0.0,2.038,0.059,-0.059,0.0,0.9787891,4.6e-06,-4.6e-06,0,1.754,0.242,-0.242,0,6770.0,12.2714,-12.2714,0,17.8038,1.35551,-1.35551,0,5251.58,2371.0,12.8299,0.007,-0.007,0,1251.25,64.14,-64.14,0,6959.0,135.0,-135.0,0,3.98,0.1,-0.1,0,2.09,0.13,-0.13,0
273.734478,49.761588,2.733,0.026,-0.026,0.0,17.311,0.028,-0.028,0.0,4.7308142,1.67e-05,-1.67e-05,0,3.062,0.204,-0.204,0,8780.0,4.84153,-4.84153,0,9.85689,0.530334,-0.530334,0,295.429,1154.0,12.9186,0.007,-0.007,0,548.908,4.295,-4.295,0,5777.0,122.1,-122.1,0,4.42,0.07,-0.07,0,1.05,0.05,-0.05,0
24.168388,-36.414011,-55.923,0.038,-0.038,0.0,-81.779,0.038,-0.038,0.0,10.1843061,4.07e-05,-4.07e-05,0,1.7293131,0.3837901,-0.3837901,0,839.9896915,88.77408,-88.77408,0,2.4497061,0.953377,-0.953377,0,59.457971,708.2266596,9.9955,0.006,-0.006,0,99.66,0.29915,-0.29915,0,5454.0,185.0,-185.0,0,4.59104,0.274395,-0.274395,0,0.782681,0.0388894,-0.0388894,0
98.707848,27.388017,-7.294,0.086,-0.086,0.0,-26.161,0.074,-0.074,0.0,4.1194175,9.4e-06,-9.4e-06,0,2.057,0.52,-0.52,0,722.0,29.6444,-29.6444,0,2.68492,0.148813,-0.148813,0,232.099,1087.0,9.2564,0.006,-0.006,0,93.4913,0.44985,-0.44985,0,5598.0,121.1,-121.1,0,4.45,0.08,-0.08,0,0.98,0.05,-0.05,0
195.828164,-49.639773,25.809,0.13,-0.13,0.0,-22.57,0.083,-0.083,0.0,2.6755521,5e-07,-5e-07,0,3.2277336,0.0137428,-0.0137428,0,14340.9908648,50.527294,-50.527294,0,16.3355194,0.8612724,-0.8612724,0,1360.1640729,1548.8792954,10.7036,0.006,-0.006,0,258.777,3.2545,-3.2545,0,6783.0,202.0,-202.0,0,4.24271,0.49365,-0.49365,0,1.3441499,0.0706784,-0.0706784,0
167.133275,-29.653135,-87.554,0.073,-0.073,0.0,12.992,0.057,-0.057,0.0,11.02875,3.54e-05,-3.54e-05,0,2.715,0.404,-0.404,0,1694.0,104.432,-104.432,0,2.76586,0.268927,-0.268927,0,15.0463,548.0,10.2103,0.006,-0.006,0,56.3449,0.13245,-0.13245,0,4272.0,122.7,-122.7,0,4.6,0.11,-0.11,0,0.68,0.06,-0.06,0
175.66163,-40.060512,-47.529,0.044,-0.044,0.0,1.405,0.036,-0.036,0.0,2.6680587,2.23e-05,-2.23e-05,0,2.978,0.382,-0.382,0,580.0,0.907189,-0.907189,0,3.45609,0.216187,-0.216187,0,1634.14,1771.0,10.0116,0.006,-0.006,0,231.084,1.751,-1.751,0,6406.0,134.5,-134.5,0,4.23,0.09,-0.09,0,1.44,0.06,-0.06,0
151.618699,74.827211,-26.044,0.076,-0.076,0.0,-75.114,0.094,-0.094,0.0,3.1190716,1.29e-05,-1.29e-05,0,1.1585974,0.1684635,-0.1684635,0,2964.5828911,503.0731,-503.0731,0,1.6229796,0.2075826,-0.2075826,0,10.0845871,454.5004101,13.4764,0.007,-0.007,0,48.4809,0.098,-0.098,0,3285.0,157.0,-157.0,0,4.98992,0.014318,-0.014318,0,0.247331,0.0073474,-0.0073474,0
274.760444,34.045704,6.987,0.038,-0.038,0.0,140.7,0.042,-0.042,0.0,8.8517354,2.25e-05,-2.25e-05,0,4.3401879,0.114295,-0.114295,0,1034.8661285,37.222885,-37.222885,0,3.6624912,0.227147,-0.227147,0,190.2722086,947.2477653,8.5608,0.006,-0.006,0,87.8966,0.1805,-0.1805,0,6138.0,112.712,-112.712,0,4.43818,0.0769598,-0.0769598,0,1.07689,0.0452387,-0.0452387,0
337.48912,-31.929085,15.396,0.061,-0.061,0.0,-8.875,0.047,-0.047,0.0,4.6086414,0.0008055,-0.0008055,0,3.5610971,0.1454808,-0.1454808,0,27081.6985753,1321.7114,-1321.7114,0,17.9837961,0.6833645,-0.6833645,0,373.2657632,1121.0482082,13.6732,0.008,-0.008,0,784.252,19.018,-19.018,0,5693.0,126.0,-126.0,0,4.37269,0.08456055000000001,-0.08456055000000001,0,1.08355,0.06,-0.06,0
111.766458,-7.129696,-26.859,0.176,-0.176,0.0,-13.631,0.137,-0.137,0.0,1.10578,0.00022,-0.00022,0,1.87,0.207,-0.207,0,672.523,0.968288,-0.968288,0,7.4741,0.662273,-0.662273,0,2163.51,1900.0,10.351,0.006,-0.006,0,414.876,20.5,-20.5,0,5650.4,227.6,-227.6,0,4.32,2.0,-2.0,0,2.62,0.21,-0.21,0
135.035068,-56.069246,3.789,0.044,-0.044,0.0,-12.998,0.04,-0.04,0.0,3.9678136,4.34e-05,-4.34e-05,0,4.238,0.607,-0.607,0,760.0,1.60833,-1.60833,0,2.81756,0.194007,-0.194007,0,1275.1,1664.0,11.2123,0.006,-0.006,0,263.513,1.5845,-1.5845,0,6138.0,132.3,-132.3,0,4.48,0.08,-0.08,0,1.03,0.05,-0.05,0
144.684864,-43.027284,-19.668,0.026,-0.026,0.0,-4.383,0.027,-0.027,0.0,2.8457134,2.32e-05,-2.32e-05,0,3.189,0.273,-0.273,0,7050.0,10.645,-10.645,0,10.8106,0.65423,-0.65423,0,1849.83,1827.0,12.9639,0.006,-0.006,0,754.398,10.253,-10.253,0,6910.0,135.3,-135.3,0,4.39,0.08,-0.08,0,1.3,0.06,-0.06,0
314.534806,12.689456,3.624,0.049,-0.049,0.0,-3.187,0.044,-0.044,0.0,10.5637482,7.43e-05,-7.43e-05,0,2.227,0.379,-0.379,0,9607.0,842.786,-842.786,0,10.598,0.7174066,-0.7174066,0,28.1932,641.0,13.4315,0.009,-0.009,0,650.78,12.2035,-12.2035,0,5533.0,122.0,-122.0,0,4.36,0.08456055000000001,-0.08456055000000001,0,1.08,0.06,-0.06,0
308.567224,43.36069,14.776,0.045,-0.045,0.0,-77.175,0.049,-0.049,0.0,14.2423724,8.55e-05,-8.55e-05,0,4.046,1.263,-1.263,0,225.0,13.4182,-13.4182,0,2.12067,0.131587,-0.131587,0,184.841,1027.0,6.8806,0.006,-0.006,0,72.9611,0.14735,-0.14735,0,6815.9,110.6,-110.6,0,4.17,0.08,-0.08,0,1.65,0.06,-0.06,0
139.324444,15.97982,-4.214,0.048,-0.048,0.0,-1.847,0.033,-0.033,0.0,6.8548465,0.000277,-0.000277,0,1.5226064,0.0686064,-0.0686064,0,16276.2815794,849.4104,-849.4104,0,15.6545004,0.6808158,-0.6808158,0,126.5073461,855.3595051,13.0207,0.007,-0.007,0,414.845,5.696,-5.696,0,4797.5,34.9666,-34.9666,0,4.27798,0.08456055000000001,-0.08456055000000001,0,1.06192,0.06,-0.06,0
180.29815,-67.760233,4.018,0.066,-0.066,0.0,8.296,0.086,-0.086,0.0,2.6374449,1.28e-05,-1.28e-05,0,1.661,0.361,-0.361,0,495.0,49.5603,-49.5603,0,4.35478,0.355783,-0.355783,0,264.845,1123.0,10.1441,0.006,-0.006,0,245.444,3.034,-3.034,0,5355.0,127.5,-127.5,0,3.82,0.08,-0.08,0,1.96,0.11,-0.11,0
